TransMorph_ncc_1_diffusion_1_official
,Unknown,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Cerebral-White-Matter,Right-Cerebral-Cortex,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus-Proper*,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,non_jec,30-structures dice,ncc_loss,mi_loss,ssim_loss
p_51,0.9720764202065934,0.824342201954942,0.6812240260609139,0.9098022940821943,0.5899384705394916,0.8014894982850702,0.8163450684395412,0.7943669312854564,0.8031686347970346,0.6211909412619641,0.6850854584755668,0.8472049674406301,0.8157223059116517,0.9069431949717515,0.8232005582278121,0.7814077004477883,0.6353467537831963,0.407655498491335,0.8046636077937084,0.09756095181440198,0.4360641506889287,0.8170207335473743,0.6766981212171185,0.92877884483775,0.5936842074016621,0.8084866265634559,0.842160371050884,0.8062055923302226,0.8072383939060603,0.5988462071213646,0.7114028672224584,0.8220006035841638,0.7844944408118881,0.6222990438867845,0.8379792590258023,0.3333332716049497,0.47990255590782555,0.0,0.0017426662743460172,0.0,0.4047618994079114,0.0,0.0,0.0,0.0,0.0,0.012121872674851191,0.7636260970344838,-0.30908623337745667,-0.08453535288572311,0.059204936027526855
p_52,0.9645123146682827,0.8485898524684055,0.6907081262934354,0.8314592129792271,0.411143127654725,0.7973501955241016,0.7850194551975823,0.8330200150209996,0.7793066938617271,0.671521655163356,0.7157313690990539,0.7207547135813456,0.7236084435614001,0.8491425677325282,0.7791417259012461,0.7448648628517165,0.666666663510101,0.6597760494420668,0.8386493145882034,0.13636360537190786,0.31525076442936784,0.8390280332171091,0.6747020560049991,0.8114580169661579,0.6221646103553816,0.7692801195516372,0.7977127139229335,0.8855839102666982,0.7937044734733293,0.6465598485894818,0.6652126484946289,0.8305035963256561,0.7514851466547396,0.6073957465979879,0.8303648618101636,0.514285640816337,0.37625417745606876,0.0,0.0,0.0,0.2329916101305535,0.0,0.0,0.0,0.0,0.0,0.024265688941592263,0.7420878411499133,-0.32257765531539917,-0.08000646531581879,0.07019317150115967
p_53,0.9691549591975666,0.8559482696635011,0.6821885193389803,0.9030523697883239,0.5804255269751019,0.8031469511651735,0.8267583487346719,0.8701088209828034,0.8536585355443189,0.7736255495236251,0.7380837728982096,0.8039160816673676,0.8496035668364673,0.885309391623042,0.8427477949396882,0.825396822877299,0.7245042467262597,0.6807843083860055,0.8576101764128939,0.5751633611004339,0.43201040707865707,0.8449824236740964,0.6675434909256591,0.9046167404030496,0.5754189890556891,0.8256386022109573,0.8608910677927699,0.870633581744981,0.8672839496612832,0.7113640741738723,0.7117323540061129,0.8410776299248309,0.8174518179404394,0.6761506219568986,0.8455389131254811,0.34710740932996614,0.48746666406684447,0.0,0.006116207888723671,0.0,0.32716650119604185,0.0,0.0,0.0,0.0,0.0,0.015068708147321428,0.7927963645150554,-0.31614330410957336,-0.08326417207717896,0.057701170444488525
p_54,0.9719545584479384,0.8418497700422418,0.6726614284687673,0.8738492385043072,0.5279720233568879,0.8117741747695255,0.8304023624340789,0.8743362826522207,0.8434734501611263,0.7744382281459768,0.7236055758874362,0.7780910157950421,0.7553562512322963,0.8899371646999323,0.8394491165177473,0.8368298343915214,0.7231386503649636,0.576368870544007,0.8266999128927784,0.562499941406256,0.39362354142474837,0.834431991540636,0.6822944811656062,0.8624423399551142,0.46727272302479345,0.8113149069362084,0.8295906028077972,0.8783783778184737,0.8420216977480528,0.7427698566774238,0.7535115524388049,0.825984769365437,0.8213318873272011,0.696647582202391,0.8456427531577826,0.4999999431818246,0.4918032762453886,0.0,0.0023809523526077104,0.0,0.3738120340674548,0.0,0.0,0.0,0.0,0.0,0.01450776599702381,0.7837011497189544,-0.302163302898407,-0.07892295718193054,0.05794483423233032
p_55,0.9709853856436574,0.8336103427541843,0.7314722157262283,0.8130563793667452,0.20289854745735028,0.8039184703510104,0.8223540172421968,0.7822518822283213,0.7256042964127078,0.48393039868584403,0.5073190284593563,0.7517347696540679,0.8039122877363744,0.8490256068894745,0.8117944390802069,0.7936433727654981,0.7139090286291726,0.5275645462137855,0.7884148945723963,0.0,0.11344019588853026,0.8268721527338544,0.7188449120134034,0.8588249330288298,0.3059163015019293,0.7976881190757635,0.8569833819068259,0.8526984440290609,0.7723228297159815,0.5732087222003127,0.6614529725016404,0.8278439203720832,0.7504789254059413,0.5452196347208034,0.8384420366916786,0.0,0.3656792626880528,0.0,0.007083825182009148,0.0,0.14648729227971163,0.0,0.0,0.0,0.0,0.0,0.016284615652901787,0.727691074626858,-0.33485957980155945,-0.07681635767221451,0.07599484920501709
p_56,0.9686786375506388,0.7969644782669366,0.7123912840542802,0.7064858402737082,0.034645668745737504,0.7575839451849417,0.7588268427708973,0.7575171609989765,0.6974941150526179,0.40536149430812196,0.5395948422200856,0.6339050111018963,0.7844726169331164,0.8069483833228944,0.7170997866298902,0.6845841767632247,0.6682545060624209,0.443540178600812,0.778420640517263,0.0,0.14659685671993644,0.8156389287353548,0.7160461839031438,0.6865165813874634,0.31884057640951785,0.7444697543041078,0.8063976772901639,0.8104632467190496,0.7632461425040293,0.5372509774063031,0.7224999984947917,0.7395878612819861,0.6946460964277539,0.478707779157799,0.8008902306645813,0.0,0.2678414073317938,0.0,0.0,0.0,0.18219037684554373,0.0,0.0,0.0,0.0,0.0,0.017609078543526786,0.6819332355877243,-0.301602840423584,-0.059392400085926056,0.1141543984413147
p_57,0.9706602500176197,0.84254834895439,0.7111761541657734,0.783812146934401,0.31733745884413733,0.6915960588166918,0.7821781684665068,0.8182709818232353,0.8191559142585219,0.6579357077956446,0.56547183510338,0.8053559738557936,0.8086642586585084,0.8251888016866976,0.7718120798894195,0.7619885596964616,0.6832617996426532,0.47628865488362215,0.7944480096321823,0.1627906787452699,0.18863636149276863,0.8394649825600459,0.7085903728286458,0.8868044646293433,0.46975088633629264,0.7161463959459862,0.8364179923920677,0.8437799293158562,0.8503999991496001,0.7352553535953416,0.7696689199543095,0.8132323628431787,0.7892734865171672,0.5814814760973938,0.8232775701076052,0.15533979074370963,0.4730139449786905,0.0,0.005326231620156703,0.0,0.28202114827237196,0.0,0.0,0.0,0.0,0.0,0.01953066871279762,0.7465608978563621,-0.3342566192150116,-0.08263220638036728,0.07497990131378174
p_58,0.9695127002059776,0.8246046935498176,0.709974282940463,0.8877654631132358,0.4097165958727401,0.7497097539161395,0.8065752125541544,0.7719680065444431,0.7672913108832581,0.44913762706894567,0.4508030266737991,0.7567709682966842,0.5860788849510931,0.7630530234957246,0.7942984900369867,0.7356257025489692,0.6756373913752216,0.20689654962579565,0.737196198185858,0.0,0.4192355091292509,0.8269592417701248,0.7038430307100322,0.8792641259187216,0.4725050884419207,0.7566365691389113,0.7660421195055357,0.7871300714944655,0.7140992159333125,0.4572361257266201,0.49381856086745857,0.8093913036440076,0.7737020294195767,0.4581704420784172,0.7468575703430804,0.12903224419008127,0.4215938285278756,0.0,0.004099410699207249,0.0,0.34970059461436415,0.0,0.0,0.0,0.0,0.0,0.013951910109747024,0.7007433112754592,-0.31878572702407837,-0.07337068766355515,0.08636689186096191
p_59,0.9667138800028514,0.8470064484193776,0.6754243562213057,0.8741476857412782,0.4781553340029693,0.8198174839728772,0.8303335932679802,0.8577070757774509,0.8705407779269624,0.732311185993968,0.7138765927782437,0.7587034783565286,0.7874114197844698,0.8838440529958208,0.8359268920773609,0.8205734530872791,0.6775067720076478,0.6292775605581981,0.8337426782224233,0.5473683634349091,0.4707446777211125,0.8310354527684157,0.6661427015122827,0.850407200664206,0.5686448133866713,0.8195121949058636,0.8449435220245848,0.8717557246789456,0.8721062607563489,0.7925526046132504,0.7394176639603188,0.8447526383308294,0.8329991382612456,0.609462705617781,0.8430757151401769,0.17241376337693734,0.5398280771356557,0.0,0.0052980131748607525,0.0,0.3492723456416596,0.0,0.0,0.0,0.0,0.0,0.02056884765625,0.787938250636807,-0.3280195891857147,-0.08772049844264984,0.0601954460144043
p_60,0.9748051180573863,0.8384112760613138,0.7268974480087341,0.8429430815164539,0.4028776937011542,0.8057194323788066,0.8202151813431091,0.8696725805424947,0.7729963561327455,0.5751121070860313,0.5970850949762927,0.5986547051644916,0.6991635399504945,0.8738172234887684,0.8029038105236808,0.7348709734303015,0.5614395858023672,0.5817344544763281,0.8209828987667671,0.035087713142506465,0.21052631365864055,0.8487620709079893,0.7381356789440164,0.837175492815589,0.2012578584707884,0.7962976180083523,0.8389134983260244,0.8794291812059852,0.7719298237356335,0.5475214307235171,0.6853658522655166,0.8143247036520348,0.7745058475705813,0.6205980025209435,0.8304698184350997,0.0,0.2653208344245073,0.0,0.0,0.0,0.36020582572545756,0.0,0.0,0.0,0.0,0.0,0.013893781389508928,0.7259854486615446,-0.31166237592697144,-0.07137767970561981,0.07594656944274902
p_61,0.9667551601267191,0.8170482142951379,0.7065217115760505,0.8945444878572422,0.5284327286516455,0.7147577937047525,0.7113467884004177,0.8172691923534676,0.5452491237766929,0.4211116086719951,0.4978398130644071,0.8405745047745521,0.48892534664099524,0.7158041575236457,0.8019876234746038,0.814285711377551,0.6087888515305765,0.15749730142937107,0.8149430516492546,0.0,0.34024505023447194,0.8266694894150087,0.6868380020338885,0.8686294414640278,0.48177269133829387,0.6482130904435247,0.6865404444971257,0.8350409831312381,0.5003502446709194,0.4855757569871809,0.5923785432682346,0.8161231876665551,0.8088672592352871,0.2662889493268277,0.8062709958881383,0.0,0.48381482602222475,0.0,0.0032493907304376097,0.0,0.33093524882252473,0.0,0.0,0.0,0.0,0.0,0.019976951962425594,0.686551843187639,-0.32900217175483704,-0.0790112093091011,0.08868288993835449
p_62,0.9663466110981486,0.8021470589731852,0.6478125333616959,0.9114004732946183,0.5739014608927999,0.7875697298733392,0.6680688754241638,0.8151701197140124,0.8040442936879583,0.7015812076578182,0.683136410625305,0.8027175312184021,0.8386185230162975,0.7697897652995015,0.8237398707526677,0.7721399282315161,0.7648546119947705,0.43323441493717485,0.7602855525452888,0.2631578254847827,0.46106194486255775,0.8015497248531683,0.6502656463185205,0.9087340527521061,0.6273291886501293,0.7162843816134373,0.7608089362078697,0.8261573756065884,0.7967155415874305,0.6192449864240562,0.6711956503500118,0.8204867113119981,0.7799564248911862,0.5848056485441198,0.8124522528528912,0.07999998400000319,0.46626814489210866,0.0,0.0028050490686882955,0.0,0.15297450208251415,0.0,0.0,0.0,0.0,0.0,0.017889258975074405,0.7481419420064824,-0.3097970187664032,-0.0808197408914566,0.06790739297866821
p_63,0.9679555679142844,0.8102984247459702,0.606976357228184,0.9164899749067272,0.5702513367521576,0.7259951709509085,0.7813907625528397,0.8137807723739645,0.80190857195335,0.5780141836088186,0.6657700044863146,0.8395369530907624,0.7486398238611539,0.8533710846127461,0.8141592912689143,0.8026553989056867,0.6986149565135319,0.5204200639390891,0.8264844569083972,0.6837606253196047,0.5116279052523495,0.8134040600375767,0.6342214312304315,0.9080733172943546,0.61627346838578,0.7324109323885193,0.7815179924438641,0.8190944472996692,0.7471917193648975,0.6393525535668279,0.7023776969052262,0.8208061953698238,0.7549778740183134,0.6951456243189745,0.8436700129516933,0.0,0.4579124566276306,0.0,0.006273525682098333,0.0,0.3081339683432156,0.0,0.0,0.0,0.0,0.0,0.015028308686755953,0.7483574927573149,-0.31693384051322937,-0.08036373555660248,0.06393325328826904
p_64,0.978554869686534,0.8427546996110189,0.7414253101089003,0.8688524586851497,0.5678033261871267,0.791190351129735,0.8236260463661076,0.8219808439071215,0.836499998954375,0.7089414175653223,0.685415627960638,0.8078215679565488,0.7150433926831162,0.8782547245142592,0.801081664898776,0.7616734122491945,0.7254160335649923,0.6945996210931135,0.8183084199997137,0.5858585266809568,0.361997223564513,0.8409889821104711,0.7398793200997645,0.8447673446593271,0.4510010489883978,0.7879450256050862,0.848884578022751,0.8656356000312565,0.8233463024340515,0.6618521658221621,0.7335190326519986,0.8286933541671476,0.8306709243059879,0.6747572760941968,0.8302583018171049,0.3037974298990595,0.44051665234183107,0.0,0.007670182093286845,0.0,0.25346534402509563,0.0,0.0,0.0,0.0,0.0,0.010931251162574405,0.7689080259262806,-0.2942006587982178,-0.07784789800643921,0.06248825788497925
p_65,0.9756641147276071,0.834131328635948,0.7329190122535584,0.8329672738672483,0.4020356199996979,0.7928334302747437,0.8439064036785909,0.8086545631391919,0.7815668192474433,0.5595353333768578,0.6483489981963149,0.7928814812840534,0.7761322155481172,0.8793512048137405,0.7472489677207282,0.7372919461599372,0.7230945970007866,0.48197009250685935,0.8042417094729493,0.2545454082644712,0.20662767829797585,0.8206120220239158,0.709268069629039,0.8373771302492365,0.21589560835236526,0.7578548342143088,0.8291820000755904,0.8258798213073717,0.8205257190032377,0.5751929999226012,0.7060518715032377,0.7844553342064695,0.7707201870821248,0.5388525741550285,0.8074335681067663,0.1052631301939131,0.2972774076727196,0.0,0.003996003956083877,0.0,0.24757281252945618,0.0,0.0,0.0,0.0,0.0,0.014772251674107144,0.7347854642654936,-0.29957714676856995,-0.07460160553455353,0.06925445795059204
p_66,0.9673288743014462,0.8358014128613638,0.6482697480687108,0.894139955185742,0.3831891176367229,0.7865282063467504,0.7888701989915287,0.8602800204146401,0.8065326621907696,0.5615087863678646,0.6078017907016294,0.7625133093272513,0.8286497586897709,0.8512550405972751,0.8073190448773564,0.8239305616121185,0.7123647074045106,0.5054413481808785,0.8265216961202585,0.0,0.43771625918930573,0.8239791208050932,0.6520981018078114,0.9004047409293131,0.5869158823652721,0.631003707090209,0.7891969058524629,0.8460707700615776,0.7996371166412168,0.6076276656656397,0.6498524264828215,0.8277231854194824,0.7996679557286442,0.6454917966650431,0.8203898042774714,0.2716049047401352,0.4471544689479996,0.0,0.003972194598091414,0.0,0.2516128991675339,0.0,0.0,0.0,0.0,0.0,0.020016915457589286,0.7478269709552195,-0.2822694182395935,-0.08107323199510574,0.06625527143478394
p_67,0.974577032003347,0.8425993386631141,0.7462197898406491,0.8622428119806319,0.39322033453988325,0.7948514220046475,0.8018930889673568,0.8627779226456825,0.8273125055181515,0.6906763463023726,0.6652582144008024,0.8119781145638407,0.7582675469207009,0.8117269378384592,0.8213201813151364,0.8164478552973795,0.6950226212894903,0.6567164130095791,0.8367543009548831,0.5599999552000036,0.3227091601323789,0.839890641442878,0.7517503729984313,0.897713060167182,0.46450303788536473,0.7942314454564515,0.8313997923393337,0.8621732550971196,0.8528159944048145,0.6528507299657619,0.6768333691930178,0.8372428718538047,0.8332559200342409,0.683584451359362,0.8594641306314053,0.15555553827160684,0.34973637654010215,0.0,0.002436053563507265,0.0,0.34765624660491945,0.0,0.0,0.0,0.0,0.0,0.014994739350818452,0.7669138706253407,-0.29632309079170227,-0.08293019235134125,0.07238525152206421
p_68,0.9717098846497557,0.8496009904219319,0.6892550287982953,0.8491456939837678,0.468786802487788,0.7668573761833731,0.8354663353226804,0.8861081884247228,0.835397022792915,0.749616602852861,0.637873752522684,0.7486804679306517,0.7417218524153799,0.8736158837801324,0.8380779317200909,0.8298862439765091,0.7165817298448384,0.6470119470357614,0.8475849724082425,0.21333330488889268,0.40029761606921416,0.8373589605883042,0.6840137246834121,0.8852958664565508,0.5467196764739595,0.7035696028489585,0.8077027614150017,0.8575975475317709,0.8645431490526363,0.7954251608200645,0.7457068907416917,0.8474376587007288,0.8112018650847098,0.7132974580069373,0.8555802735858544,0.1126760404681633,0.4985803492414517,0.0,0.006006005945885826,0.0,0.25747126140837634,0.0,0.0,0.0,0.0,0.0,0.016386631556919645,0.7763260500066472,-0.30967792868614197,-0.07660140842199326,0.058907151222229004
p_69,0.9709271525679146,0.8462132410290459,0.6855298395696621,0.8169875420062358,0.517140053700881,0.7624967622773325,0.7821330781656628,0.8765290744944085,0.8321013716577331,0.7349534400011885,0.6663171673228907,0.804287899527449,0.7489945570168097,0.8734963271577487,0.8265824203694208,0.8177597190430652,0.7549721529237384,0.5861733146429083,0.8366869435314114,0.338982993392713,0.36646499251110637,0.8433771596087708,0.676750562483463,0.8613636358975305,0.5761166766078699,0.7749631487757375,0.7972708319612196,0.8783146543705588,0.8529750468931862,0.7516015697958239,0.6993217766909776,0.8415004327390498,0.8100358400605573,0.6333938236534136,0.8501377925970371,0.0,0.4676966259290967,0.0,0.004389173340240137,0.0,0.24724601900555668,0.0,0.0,0.0,0.0,0.0,0.01675603957403274,0.7712605202135973,-0.30768701434135437,-0.07764151692390442,0.061747610569000244
p_70,0.977975849904234,0.8427318716668142,0.7417048703036018,0.8742245371111628,0.3493150645055358,0.8201645220796953,0.821835048830952,0.7840720791300373,0.792896071421823,0.5923939068949191,0.6179333182482226,0.645895150119213,0.5422667484587765,0.8592766421647966,0.7681856179262274,0.6842252712686319,0.5513866209160415,0.47106108946092373,0.7829562844166046,0.13186811737712995,0.4984500899042152,0.8488790920043636,0.7491909683184305,0.7775617879602545,0.1441441415469524,0.8182138196388268,0.8072571055343287,0.8586811604662695,0.7701590775971925,0.6596780225948352,0.7220385125033292,0.7862190805003739,0.7257383949232574,0.5473426967175156,0.7835490456543349,0.0,0.3785123935660133,0.0,0.0,0.0,0.2644836238730022,0.0,0.0,0.0,0.0,0.0,0.010607474190848214,0.7302092370707849,-0.2793211042881012,-0.07055363804101944,0.06940865516662598
p_71,0.9751112204892046,0.8237510319568611,0.7266107142057454,0.8359503712598936,0.06611570111331197,0.6714255817258991,0.7653473259363139,0.7160697884682875,0.7895833325108507,0.4706256622792941,0.3420762610930653,0.6499382943235775,0.6376265584232952,0.8058595889641317,0.7101482846267977,0.7421018673691107,0.4808775556451895,0.513947586526225,0.7299411189648114,0.0,0.3415525082963241,0.8287175522368398,0.7295486979204574,0.7836524716869663,0.303167417384984,0.6822353292647735,0.7605233219013067,0.8202334626360732,0.7704859870279225,0.5459178250919229,0.6261503055480248,0.7523618658723524,0.7694274008961467,0.4830508440462511,0.75127161686057,0.0,0.27874564217120523,0.0,0.002816901395225815,0.0,0.3277108394251706,0.0,0.0,0.0,0.0,0.0,0.011243402390252975,0.6779585775054671,-0.3020296096801758,-0.06188933551311493,0.08338576555252075
p_72,0.966690653318652,0.8094416597318234,0.6609299430611018,0.9066874268732289,0.4785631490233885,0.7465915078145341,0.7484929914532321,0.7875088345514947,0.6863820645285212,0.6044607255635592,0.5954958843752797,0.787530152556077,0.665607262961164,0.8313227716952791,0.7578669674412408,0.739823006230715,0.6624825647083158,0.5354330655961312,0.8080457770001337,0.36559135853856356,0.43786176221361334,0.7890043967246692,0.6214947929246405,0.8835242592963725,0.5155875268849669,0.724645127984104,0.7595852454828276,0.8503114573395133,0.6456266898806818,0.5769313529406808,0.6827238872723366,0.801937566557286,0.7933834562605009,0.4328859024086753,0.7622779036334598,0.0,0.46718257246436634,0.0,0.0015952143537483264,0.0,0.45682450617236064,0.0,0.0,0.0,0.0,0.0,0.013704281761532738,0.7198386670506915,-0.31509459018707275,-0.07502468675374985,0.07659119367599487
p_73,0.9672053421320067,0.8451889973472996,0.6835233050334171,0.7898730580881689,0.46493902084650135,0.7919904049663684,0.8125203373624866,0.8366753077420902,0.8467292250146482,0.7499738129779263,0.7136851921679468,0.7863444542142521,0.7264592216260745,0.8848501567602078,0.7744783298811413,0.7902259087362243,0.7087749016160453,0.6103781828462781,0.8307745082504722,0.5631067414459474,0.19926873675257098,0.828990763860424,0.6663685726813776,0.7796386430330512,0.5644268730084833,0.7866066431936798,0.8424106246176394,0.8675754620428565,0.8237521969109263,0.7675773395263386,0.7387802054343379,0.8307581738854131,0.8286482502355212,0.6891053969078353,0.8359506691190217,0.3170731320642522,0.33247200402694227,0.0,0.0044593087574213075,0.0,0.2734883695489454,0.0,0.0,0.0,0.0,0.0,0.01934814453125,0.7566955135701623,-0.322054922580719,-0.07952997088432312,0.06560373306274414
p_74,0.9701211372419503,0.8251782984078245,0.6266156909186235,0.9212262458011427,0.6732336933653746,0.8318275757803874,0.8409421864606623,0.8445456976383371,0.8406511021196712,0.8244066556111607,0.7745635890908639,0.8807339434002577,0.8389804152331669,0.8804828104895494,0.8104637326867257,0.8181818154472532,0.6980761653000542,0.6280834855020543,0.8240993028316689,0.12698410682791955,0.42294220480323025,0.8077515662548688,0.6330888742026157,0.9289198358318748,0.6730024615522616,0.8251279439663819,0.8589494361893396,0.8476100668400595,0.8191240378701393,0.7993611491322009,0.74686716621812,0.7869686317222131,0.7873440803549009,0.6764705816032296,0.8283249024810821,0.3728812927319843,0.4829565824077625,0.0,0.006322444665284627,0.0,0.3165467593366212,0.0,0.0,0.0,0.0,0.0,0.013263375418526785,0.7885437235164046,-0.2918909192085266,-0.0883961170911789,0.050970613956451416
p_75,0.9752223859250654,0.850654946840659,0.7097545758549612,0.8435887021727143,0.4231578902825485,0.804990901792308,0.8235615359180349,0.8752217001172553,0.8362433851372443,0.6956060277057886,0.6687451268673807,0.7776683061488725,0.740531637872191,0.9033163008210071,0.8172964542098788,0.8334303994367198,0.7578879563493626,0.6270566670287325,0.8247384493799292,0.08510636487098619,0.3135345636462068,0.8360063886993644,0.7018433539472052,0.849362411602096,0.5639491356473513,0.8168183564115322,0.8506573814556477,0.8741087339159377,0.8347756612504651,0.6570210849517485,0.7288569945441902,0.8345060761815717,0.7985865702675005,0.7150537570335685,0.8444563082003415,0.0930232341806432,0.32896890074493534,0.0,0.014903129435124748,0.0,0.5492371629786802,0.0,0.0,0.0,0.0,0.0,0.010653541201636904,0.7677579730814351,-0.2988342344760895,-0.07653582096099854,0.057871878147125244
p_76,0.9700712930635892,0.8353583155633358,0.6944448648858048,0.8472832365044606,0.2782608655324512,0.7535633131704288,0.7871638227150057,0.8172623056352221,0.7953071923505601,0.550057536766332,0.577407846427092,0.8350772276156521,0.7665488792307448,0.8672375145748089,0.8307472429249212,0.768717790940534,0.7149552589903908,0.5422116463470672,0.8332284448141433,0.3235293641868582,0.3958499569365526,0.8248508179227808,0.6800029031691102,0.8953968250415092,0.45943481805437725,0.7242339831051634,0.8090927060150825,0.8393394391660497,0.7809974912496552,0.6270876222522448,0.7093549138077722,0.8233025466118923,0.8128054721094685,0.6267539698152108,0.8541366898793735,0.17543856571253233,0.4437158445698588,0.0,0.008995502114010463,0.0,0.19745222615521935,0.0,0.0,0.0,0.0,0.0,0.018697829473586308,0.749817600164865,-0.2951626777648926,-0.0807085782289505,0.06846475601196289
p_77,0.9747886991858871,0.8321960248979215,0.7299183912530336,0.814206606317735,0.37142856700680277,0.7641050581799355,0.7306214131287089,0.8388709199064633,0.7735191627648482,0.558869701141947,0.6023041460776403,0.7468354394019695,0.748135672965755,0.8178437458255976,0.8312511646175171,0.7810590611480166,0.6628948577892745,0.5980611439369042,0.8350332961012954,0.0,0.151515149428166,0.8176097528537886,0.7104328101746533,0.8110146571716134,0.3626126085291373,0.7237234521636413,0.7104458690776626,0.8648326003229515,0.7486765808562181,0.5789209277816528,0.7078891242902151,0.8120397636118927,0.7897339279733131,0.6012861687999504,0.8489001074207536,0.0,0.20568070317648676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014738391694568453,0.7183026695940222,-0.2945578098297119,-0.07121232151985168,0.07298934459686279
p_78,0.9742914610594882,0.8372157365934165,0.7156278470967434,0.8551661899758529,0.39322033231829945,0.7732477480539915,0.7594634789152102,0.8470877855720429,0.7851746246825736,0.6216417111376854,0.7496416608943105,0.777823070616294,0.6582649453157533,0.8400020283584356,0.8221343864966357,0.7709799654277748,0.6867989616617818,0.55107778302645,0.8167294912791874,0.4166666087963043,0.40600176164164375,0.8329217164898784,0.7210911449481702,0.8706485887710577,0.2375478881695807,0.7265626979265721,0.7699001654496623,0.8622518919578877,0.7421436577691588,0.5812690128408637,0.7105529659498624,0.8290673719436429,0.7951632387057721,0.5890307994813614,0.8189445188823234,0.1355931973570852,0.4069444416184414,0.0,0.002844950172902558,0.0,0.26710097284851836,0.0,0.0,0.0,0.0,0.0,0.016184198288690475,0.7463487602324208,-0.31664928793907166,-0.07611820101737976,0.06950396299362183
p_79,0.9742048415127252,0.8463680496661486,0.7166384652219628,0.8752983558318854,0.3668005305649193,0.7884979622371296,0.8020213025252494,0.851845683679242,0.8408741868388965,0.6847104476716266,0.6538995263560934,0.7752502239524557,0.716106012446213,0.8717939651650444,0.822864738204426,0.7646076773383202,0.7391516297457258,0.6593920447436318,0.8400037483925357,0.5925925194330223,0.3636363609704079,0.8353418217807046,0.7106746879728857,0.8799236596087984,0.5914634086233393,0.7988155853445827,0.8173342779066117,0.8728220926438177,0.8517048098415404,0.708143860367772,0.6942355872324922,0.8330989715163883,0.8159871222747126,0.7251845715735474,0.8570343641000243,0.17142852244899356,0.43662906146895114,0.0,0.004419889453923874,0.0,0.3587174312753765,0.0,0.0,0.0,0.0,0.0,0.0155670166015625,0.7688438079434214,-0.30097174644470215,-0.08200248330831528,0.062006592750549316
p_80,0.9712803813260067,0.826738496482489,0.6926794826803914,0.9087711459693005,0.5964912235202805,0.8189372524536638,0.8112071256256551,0.8556577841703562,0.8454459640804083,0.792610136624718,0.6927946919119846,0.8063300647839862,0.8009645690948534,0.8610644927553215,0.8161010251256049,0.7765006360903555,0.6452476544165655,0.6084396407415148,0.8111541765599115,0.6446280458985086,0.45784543057467547,0.8059619270106833,0.6791699299635013,0.9003869759472956,0.3590333675600303,0.8063951186920526,0.8382065999589747,0.8401995900459317,0.8443158675192158,0.8445988059091648,0.7179633846740178,0.8324393897957097,0.8248398751744921,0.6451612842015059,0.8429646900191234,0.2807017051400517,0.4868199636185083,0.0,0.005560704330117218,0.0,0.3966712843734912,0.0,0.0,0.0,0.0,0.0,0.01535281226748512,0.7828104082576304,-0.30344274640083313,-0.08418289572000504,0.058156609535217285
p_81,0.9633700497311735,0.8213504800159623,0.6393862473754948,0.9008178723489546,0.6431924832301058,0.7168361824505419,0.7150205915977749,0.875675675143835,0.8159929945775676,0.6274900390593998,0.6702983121393039,0.8289438658447889,0.783853553663803,0.8750985896338614,0.8446115280078933,0.7943221297962858,0.7306042856506655,0.5560081409775138,0.8362957688977108,0.0,0.4291497946751026,0.796640796398047,0.6167826925354761,0.9115674228594568,0.5813734658384434,0.78305271130874,0.8051943835074106,0.8607429647706842,0.7224539868436147,0.5910539353345285,0.6571756586517207,0.8411011167065494,0.7765640497106155,0.6393188805006279,0.8259617893867558,0.0,0.3568464713838337,0.0,0.009140767740943622,0.0,0.29090908738292015,0.0,0.0,0.0,0.0,0.0,0.019239007859002975,0.7483628630092126,-0.31644633412361145,-0.0835551768541336,0.06360423564910889
